source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0007416,synapse assembly,0.031078075638726152,True,"""The aggregation, arrangement and bonding together of a set of components to form a synapse. This process ends when the synapse is mature (functional)."" [GOC:mah]",266,959,22,20972,0.022940563086548488,0.08270676691729323,query_1,"['GO:0007399', 'GO:0034329', 'GO:0050808']"
GO:BP,GO:0007411,axon guidance,0.03121761168181627,True,"""The chemotaxis process that directs the migration of an axon growth cone to a specific target site in response to a combination of attractive and repulsive cues."" [ISBN:0878932437]",234,959,20,20972,0.020855057351407715,0.08547008547008547,query_1,"['GO:0007409', 'GO:0097485']"
GO:BP,GO:0050792,regulation of viral process,0.03153618416661603,True,"""Any process that modulates the rate or extent of the viral life cycle, the set of processes by which a virus reproduces and spreads among hosts."" [GOC:go_curators, GOC:tb]",142,959,14,20972,0.014598540145985401,0.09859154929577464,query_1,"['GO:0016032', 'GO:0050789']"
GO:BP,GO:0072577,endothelial cell apoptotic process,0.032424410946549506,True,"""Any apoptotic process in an endothelial cell. An endothelial cell comprises the outermost layer or lining of anatomical structures and can be squamous or cuboidal."" [CL:0000115, GOC:BHF, GOC:mah, GOC:mtg_apoptosis]",60,959,8,20972,0.008342022940563087,0.13333333333333333,query_1,['GO:0006915']
GO:BP,GO:0021545,cranial nerve development,0.032424410946549506,True,"""The process whose specific outcome is the progression of the cranial nerves over time, from its formation to the mature structure. The cranial nerves are composed of twelve pairs of nerves that emanate from the nervous tissue of the hindbrain. These nerves are sensory, motor, or mixed in nature, and provide the motor and general sensory innervation of the head, neck and viscera. They mediate vision, hearing, olfaction and taste and carry the parasympathetic innervation of the autonomic ganglia that control visceral functions."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",60,959,8,20972,0.008342022940563087,0.13333333333333333,query_1,['GO:0021675']
GO:BP,GO:0019953,sexual reproduction,0.03250270218916952,True,"""A type of reproduction that combines the genetic material of two gametes (such as a sperm or egg cell or fungal spores). The gametes have an haploid genome (with a single set of chromosomes, the product of a meiotic division) and combines with one another to produce a zygote (diploid)."" [Wikipedia:Sexual_reproduction]",1128,959,70,20972,0.072992700729927,0.06205673758865248,query_1,['GO:0022414']
GO:BP,GO:0060065,uterus development,0.03256482106156911,True,"""The reproductive developmental process whose specific outcome is the progression of the uterus over time, from its formation to the mature structure."" [GOC:dph, GOC:ebc]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,"['GO:0048513', 'GO:0048608']"
GO:BP,GO:0002832,negative regulation of response to biotic stimulus,0.03256482106156911,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",128,959,13,20972,0.013555787278415016,0.1015625,query_1,"['GO:0002831', 'GO:0009607', 'GO:0048585']"
GO:BP,GO:0060669,embryonic placenta morphogenesis,0.03256482106156911,True,"""The process in which the embryonic placenta is generated and organized."" [GOC:dph]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,"['GO:0001892', 'GO:0048598']"
GO:BP,GO:1900745,positive regulation of p38MAPK cascade,0.03256482106156911,True,"""Any process that activates or increases the frequency, rate or extent of p38MAPK cascade."" [GOC:TermGenie]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,"['GO:0038066', 'GO:0043410', 'GO:1900744']"
GO:BP,GO:0097485,neuron projection guidance,0.03256482106156911,True,"""The process in which the migration of a neuron projection is directed to a specific target site in response to a combination of attractive and repulsive cues."" [GOC:BHF, GOC:rl, PMID:22790009]",235,959,20,20972,0.020855057351407715,0.0851063829787234,query_1,"['GO:0031175', 'GO:0048812']"
GO:BP,GO:0000305,response to oxygen radical,0.03256482106156911,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen radical stimulus. An oxygen radical is any oxygen species that carries a free electron; examples include hydroxyl radicals and the superoxide anion."" [GOC:krc, ISBN:0124325653]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,['GO:0000302']
GO:BP,GO:2000050,regulation of non-canonical Wnt signaling pathway,0.03256482106156911,True,"""Any process that modulates the frequency, rate or extent of non-canonical Wnt signaling pathway."" [GOC:obol, GOC:yaf]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,"['GO:0030111', 'GO:0035567']"
GO:BP,GO:0001523,retinoid metabolic process,0.03256482106156911,True,"""The chemical reactions and pathways involving retinoids, any member of a class of isoprenoids that contain or are derived from four prenyl groups linked head-to-tail. Retinoids include retinol and retinal and structurally similar natural derivatives or synthetic compounds, but need not have vitamin A activity."" [ISBN:0198506732]",86,959,10,20972,0.010427528675703858,0.11627906976744186,query_1,['GO:0016101']
GO:BP,GO:0062009,secondary palate development,0.03256482106156911,True,"""The biological process whose specific outcome is the progression of the secondary palate from an initial condition to its mature state. This process begins with the formation of the structure and ends with the mature structure. The secondary palate is the part of the palate formed from the fusion of the two palatine shelves, extensions of the maxillary prominences."" [PMID:28784960]",26,959,5,20972,0.005213764337851929,0.19230769230769232,query_1,['GO:0060021']
GO:BP,GO:0061383,trabecula morphogenesis,0.03257192936706074,True,"""The process of shaping a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]",48,959,7,20972,0.0072992700729927005,0.14583333333333334,query_1,['GO:0009653']
GO:BP,GO:0043029,T cell homeostasis,0.03257192936706074,True,"""The process of regulating the proliferation and elimination of T cells such that the total number of T cells within a whole or part of an organism is stable over time in the absence of an outside stimulus."" [GOC:mgi_curators, ISBN:0781735149]",48,959,7,20972,0.0072992700729927005,0.14583333333333334,query_1,['GO:0002260']
GO:BP,GO:0032467,positive regulation of cytokinesis,0.03257192936706074,True,"""Any process that activates or increases the frequency, rate or extent of the division of the cytoplasm of a cell, and its separation into two daughter cells."" [GOC:mah]",48,959,7,20972,0.0072992700729927005,0.14583333333333334,query_1,"['GO:0000910', 'GO:0032465', 'GO:0051781', 'GO:0090068']"
GO:BP,GO:0090244,Wnt signaling pathway involved in somitogenesis,0.03278281298106811,True,"""The series of molecular signals initiated by binding of Wnt protein to a frizzled family receptor on the surface of the target cell and ending with a change in cell state that contributes to somitogenesis."" [GOC:ascb_2009, GOC:dph, GOC:tb]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0001756', 'GO:0016055']"
GO:BP,GO:0033624,negative regulation of integrin activation,0.03278281298106811,True,"""Any process that stops, prevents, or reduces the frequency, rate, or extent of integrin activation."" [GOC:add]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0031333', 'GO:0033622', 'GO:0033623']"
GO:BP,GO:0035938,estradiol secretion,0.03278281298106811,True,"""The regulated release of estradiol into the circulatory system."" [GOC:sl, PMID:21632818]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0015850', 'GO:0035929']"
GO:BP,GO:0090272,negative regulation of fibroblast growth factor production,0.03278281298106811,True,"""Any process that decreases the rate, frequency or extent of the appearance of a fibroblast growth factor due to biosynthesis or secretion following a cellular stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:BHF]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0001818', 'GO:0090269', 'GO:0090270']"
GO:BP,GO:0036023,embryonic skeletal limb joint morphogenesis,0.03278281298106811,True,"""The process, occurring in the embryo, in which the anatomical structures of a skeletal limb joint are generated and organized. A skeletal limb joint is the connecting structure between the bones of a limb."" [GOC:bf, Wikipedia:Joint]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0030326', 'GO:0036022', 'GO:0060272']"
GO:BP,GO:0036520,astrocyte-dopaminergic neuron signaling,0.03278281298106811,True,"""Cell-cell signaling that mediates the transfer of information from an astrocyte to a dopaminergic neuron."" [GOC:bf, GOC:PARL, PMID:12794311, PMID:21752258]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,['GO:0150098']
GO:BP,GO:0032805,positive regulation of low-density lipoprotein particle receptor catabolic process,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the breakdown of low-density lipoprotein particle receptors."" [GOC:mah]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0032802', 'GO:0032803', 'GO:0045732', 'GO:2000646']"
GO:BP,GO:0031923,pyridoxine transport,0.03278281298106811,True,"""The directed movement of pyridoxine into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Pyridoxine, 2-methyl-3-hydroxy-4,5-bis(hydroxymethyl)pyridine, is one of the vitamin B6 compounds. Pyridoxal, pyridoxamine and pyridoxine are collectively known as vitamin B6, and are efficiently converted to the biologically active form of vitamin B6, pyridoxal phosphate."" [GOC:mah]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0015850', 'GO:0031919']"
GO:BP,GO:0140214,positive regulation of long-chain fatty acid import into cell,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of long-chain fatty acid import into a cell."" [PMID:28178239]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0044539', 'GO:0140212', 'GO:2000193']"
GO:BP,GO:0030856,regulation of epithelial cell differentiation,0.03278281298106811,True,"""Any process that modulates the frequency, rate or extent of epithelial cell differentiation."" [GOC:mah]",158,959,15,20972,0.01564129301355579,0.0949367088607595,query_1,"['GO:0030855', 'GO:0045595', 'GO:2000026']"
GO:BP,GO:0030997,regulation of centriole-centriole cohesion,0.03278281298106811,True,"""Any process that modulates the extent to which the two centrioles within a centrosome remain tightly paired; may be mediated by the assembly and disassembly of a proteinaceous linker."" [PMID:11076968]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0007098', 'GO:0010457', 'GO:0010564']"
GO:BP,GO:0031919,vitamin B6 transport,0.03278281298106811,True,"""The directed movement of any of the vitamin B6 compounds -- pyridoxal, pyridoxamine and pyridoxine and the active form, pyridoxal phosphate -- into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:mah]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0051180', 'GO:0071705']"
GO:BP,GO:0090076,relaxation of skeletal muscle,0.03278281298106811,True,"""A process in which the extent of skeletal muscle tissue contraction is reduced. Muscle relaxation involves the removal of calcium from the cytoplasm to the sarcoplasmic reticulum lumen through the action of Ca2+ ATPases."" [GOC:BHF, GOC:rl]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,['GO:0090075']
GO:BP,GO:0032349,positive regulation of aldosterone biosynthetic process,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of aldosterone."" [GOC:mah]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0032342', 'GO:0032347', 'GO:0090031', 'GO:1902932']"
GO:BP,GO:0072275,metanephric glomerulus morphogenesis,0.03278281298106811,True,"""The process in which the anatomical structures of the metanephric glomerulus are generated and organized. The metanephric glomerulus is a capillary tuft surrounded by Bowman's capsule in nephrons of the vertebrate kidney, or metanephros."" [GOC:mtg_kidney_jan10]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0072102', 'GO:0072224']"
GO:BP,GO:0038178,complement component C5a signaling pathway,0.03278281298106811,True,"""A G protein-coupled receptor signaling pathway initiated by a C5a component of the complement pathway binding to a complement receptor, and ending with regulation of a downstream cellular process. C5a is a peptide derived from the C5 complement factor."" [GOC:jc, PMID:15313431, Wikipedia:Complement_component_5a]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0002430', 'GO:0007186']"
GO:BP,GO:0072277,metanephric glomerular capillary formation,0.03278281298106811,True,"""The process that gives rise to a metanephric glomerular capillary. This process pertains to the initial formation of a structure from unspecified parts."" [GOC:mtg_kidney_jan10]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0072104', 'GO:0072276']"
GO:BP,GO:0046398,UDP-glucuronate metabolic process,0.03278281298106811,True,"""The chemical reactions and pathways involving UDP-glucuronate, a substance composed of glucuronic acid in glycosidic linkage with uridine diphosphate."" [GOC:ai]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0009225', 'GO:0019752']"
GO:BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,0.03278281298106811,True,"""Any process that modulates the canonical NF-kappaB signaling cascade."" [GOC:jl, PMID:12773372]",301,959,24,20972,0.02502606882168926,0.07973421926910298,query_1,"['GO:0007249', 'GO:1902531']"
GO:BP,GO:0072338,lactam metabolic process,0.03278281298106811,True,"""The chemical reactions and pathways involving lactams, any cyclic amides of amino carboxylic acids, having a 1-azacycloalkan-2-one structure, or analogues having unsaturation or heteroatoms replacing one or more carbon atoms of the ring."" [GOC:mah]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,['GO:0044281']
GO:BP,GO:0072276,metanephric glomerulus vasculature morphogenesis,0.03278281298106811,True,"""The process in which the anatomical structures of the metanephric glomerulus vasculature are generated and organized. The metanephric glomerulus vasculature is composed of the tubule structures that carry blood or lymph in the metanephric glomerulus."" [GOC:mtg_kidney_jan10]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0072103', 'GO:0072239', 'GO:0072275']"
GO:BP,GO:2000864,regulation of estradiol secretion,0.03278281298106811,True,"""Any process that modulates the frequency, rate or extent of estradiol secretion."" [GOC:sl]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0035938', 'GO:2000831']"
GO:BP,GO:2000857,positive regulation of mineralocorticoid secretion,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of mineralocorticoid secretion."" [GOC:sl]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0035931', 'GO:2000848', 'GO:2000855']"
GO:BP,GO:0060235,lens induction in camera-type eye,0.03278281298106811,True,"""Signaling at short range between the head ectoderm and the optic vesicle that results in the head ectoderm forming a lens."" [GOC:dph, ISBN:0878932437]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0002089', 'GO:0031128']"
GO:BP,GO:0006982,response to lipid hydroperoxide,0.03278281298106811,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a lipid hydroperoxide stimulus. Lipid hydroperoxide is the highly reactive primary oxygenated products of polyunsaturated fatty acids."" [GOC:jl, PMID:10944149]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0033194', 'GO:0033993']"
GO:BP,GO:1904956,regulation of midbrain dopaminergic neuron differentiation,0.03278281298106811,True,"""Any process that modulates the frequency, rate or extent of midbrain dopaminergic neuron differentiation."" [GO_REF:0000058, GOC:bf, GOC:PARL, GOC:TermGenie, PMID:21347250]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:1904338', 'GO:1904948']"
GO:BP,GO:0070236,negative regulation of activation-induced cell death of T cells,0.03278281298106811,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of activation-induced cell death of T cells."" [GOC:add, ISBN:0781765196]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0002683', 'GO:0006924', 'GO:0070233', 'GO:0070235']"
GO:BP,GO:1990764,myofibroblast contraction,0.03278281298106811,True,"""The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of a myofibroblast."" [PMID:19239477]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,['GO:0070252']
GO:BP,GO:1904582,positive regulation of intracellular mRNA localization,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of intracellular mRNA localization."" [GO_REF:0000058, GOC:TermGenie, PMID:21471000]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0008298', 'GO:0048518', 'GO:1904580']"
GO:BP,GO:0007181,transforming growth factor beta receptor complex assembly,0.03278281298106811,True,"""The aggregation, arrangement and bonding together of a ligand-bound type II transforming growth factor beta (TGF-beta) receptor dimer with a type I TGF-beta receptor dimer, following ligand binding, to form a heterotetrameric TGF-beta receptor complex."" [GOC:jl, Wikipedia:TGF_beta_signaling_pathway]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0007179', 'GO:0065003']"
GO:BP,GO:1903487,regulation of lactation,0.03278281298106811,True,"""Any process that modulates the frequency, rate or extent of lactation."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:19563620]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0007595', 'GO:0050878', 'GO:0051046', 'GO:2000026']"
GO:BP,GO:0008203,cholesterol metabolic process,0.03278281298106811,True,"""The chemical reactions and pathways involving cholesterol, cholest-5-en-3 beta-ol, the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones. It is a component of the plasma membrane lipid bilayer and of plasma lipoproteins and can be found in all animal tissues."" [ISBN:0198506732]",143,959,14,20972,0.014598540145985401,0.0979020979020979,query_1,"['GO:0016125', 'GO:1902652']"
GO:BP,GO:0003199,endocardial cushion to mesenchymal transition involved in heart valve formation,0.03278281298106811,True,"""A transition where an endocardial cushion cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell that will contribute to the formation of a cardiac valve."" [GOC:mtg_heart]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0003188', 'GO:0090500']"
GO:BP,GO:0003331,positive regulation of extracellular matrix constituent secretion,0.03278281298106811,True,"""Any process that increases the rate, frequency, or extent of the controlled release of molecules that form the extracellular matrix, including carbohydrates and glycoproteins by a cell or a group of cells."" [GOC:dph, GOC:tb]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0003330', 'GO:0070278', 'GO:1903055', 'GO:1903532']"
GO:BP,GO:0002780,antibacterial peptide biosynthetic process,0.03278281298106811,True,"""The chemical reactions and pathways resulting in the formation of an antibacterial peptide."" [GOC:add, ISBN:0781735149, PMID:11807545, PMID:15638771]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0002777', 'GO:0002778']"
GO:BP,GO:0002777,antimicrobial peptide biosynthetic process,0.03278281298106811,True,"""The chemical reactions and pathways resulting in the formation of an antimicrobial peptide. Such peptides may have protective properties against bacteria, fungi, viruses, or protozoa."" [GOC:add, ISBN:0781735149, PMID:11807545, PMID:15638771]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0002775', 'GO:0043043']"
GO:BP,GO:2000860,positive regulation of aldosterone secretion,0.03278281298106811,True,"""Any process that activates or increases the frequency, rate or extent of aldosterone secretion."" [GOC:sl]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0035932', 'GO:2000857', 'GO:2000858']"
GO:BP,GO:0060938,epicardium-derived cardiac fibroblast cell differentiation,0.03278281298106811,True,"""The process in which an epicardial cell acquires the specialized structural and/or functional features of a cardiac fibroblast. A cardiac fibroblast is a connective tissue cell in the heart which secretes an extracellular matrix rich in collagen and other macromolecules."" [GOC:mtg_heart]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,['GO:0060935']
GO:BP,GO:0060939,epicardium-derived cardiac fibroblast cell development,0.03278281298106811,True,"""The process whose specific outcome is the progression of an epicardial-derived cardiac fibroblast over time, from its formation to the mature state. A epicardial-derived cardiac fibroblast is a connective tissue cell of the heart that arises from the epicardium and secretes an extracellular matrix rich in collagen and other macromolecules."" [GOC:mtg_heart]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0060936', 'GO:0060938']"
GO:BP,GO:0061033,secretion by lung epithelial cell involved in lung growth,0.03278281298106811,True,"""The controlled release of liquid by a lung epithelial cell that contributes to an increase in size of the lung as part of its development."" [GOC:dph]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0032940', 'GO:0060437']"
GO:BP,GO:0060748,tertiary branching involved in mammary gland duct morphogenesis,0.03278281298106811,True,"""The branching process in which the mammary gland ducts form tertiary branches off of the secondary branches as part of diestrus and pregnancy."" [GOC:dph, PMID:18614704]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0003006', 'GO:0060745']"
GO:BP,GO:0060769,positive regulation of epithelial cell proliferation involved in prostate gland development,0.03278281298106811,True,"""Any process that increases the rate, frequency or extent of epithelial cell proliferation that contributes to the progression of the prostate gland over time."" [GOC:dph]",3,959,2,20972,0.0020855057351407717,0.6666666666666666,query_1,"['GO:0050679', 'GO:0051094', 'GO:0060767', 'GO:0060768', 'GO:2000243']"
REAC,REAC:R-HSA-76002,"Platelet activation, signaling and aggregation",0.033141356545340034,True,"Platelet activation, signaling and aggregation",259,648,29,11056,0.044753086419753084,0.11196911196911197,query_1,['REAC:R-HSA-109582']
GO:BP,GO:0010712,regulation of collagen metabolic process,0.03345238785950748,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the metabolism of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:dph, GOC:tb]",37,959,6,20972,0.006256517205422315,0.16216216216216217,query_1,"['GO:0019222', 'GO:0032963']"
GO:BP,GO:0032885,regulation of polysaccharide biosynthetic process,0.03345238785950748,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of polysaccharides."" [GOC:mah]",37,959,6,20972,0.006256517205422315,0.16216216216216217,query_1,"['GO:0000271', 'GO:0010556', 'GO:0032881', 'GO:0043255']"
REAC,REAC:R-HSA-5579029,Metabolic disorders of biological oxidation enzymes,0.03353751938410707,True,Metabolic disorders of biological oxidation enzymes,34,648,8,11056,0.012345679012345678,0.23529411764705882,query_1,['REAC:R-HSA-5668914']
GO:BP,GO:0080090,regulation of primary metabolic process,0.03371403973701829,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways within a cell or an organism involving those compounds formed as a part of the normal anabolic and catabolic processes. These processes take place in most, if not all, cells of the organism."" [PMID:19211694]",5215,959,272,20972,0.28362877997914493,0.05215723873441994,query_1,"['GO:0019222', 'GO:0044238']"
GO:BP,GO:0002520,immune system development,0.03377537267314453,True,"""The process whose specific outcome is the progression of an organismal system whose objective is to provide calibrated responses by an organism to a potential internal or invasive threat, over time, from its formation to the mature structure. A system is a regularly interacting or interdependent group of organs or tissues that work together to carry out a given biological process."" [GOC:add, GOC:dph]",205,959,18,20972,0.018769551616266946,0.08780487804878048,query_1,"['GO:0002376', 'GO:0048731']"
GO:BP,GO:0046486,glycerolipid metabolic process,0.0338065263053859,True,"""The chemical reactions and pathways involving glycerolipids, any lipid with a glycerol backbone. Diacylglycerol and phosphatidate are key lipid intermediates of glycerolipid biosynthesis."" [GOC:ai, PMID:8906569]",386,959,29,20972,0.03023983315954119,0.07512953367875648,query_1,['GO:0006629']
GO:BP,GO:0048013,ephrin receptor signaling pathway,0.033834317940021216,True,"""The series of molecular signals initiated by ephrin binding to its receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",87,959,10,20972,0.010427528675703858,0.11494252873563218,query_1,['GO:0007169']
GO:BP,GO:0071230,cellular response to amino acid stimulus,0.033834317940021216,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an amino acid stimulus. An amino acid is a carboxylic acids containing one or more amino groups."" [GOC:mah]",87,959,10,20972,0.010427528675703858,0.11494252873563218,query_1,"['GO:0043200', 'GO:0071229']"
GO:BP,GO:0048863,stem cell differentiation,0.0339822035391265,True,"""The process in which a relatively unspecialized cell acquires specialized features of a stem cell. A stem cell is a cell that retains the ability to divide and proliferate throughout life to provide progenitor cells that can differentiate into specialized cells."" [CL:0000034, GOC:isa_complete]",253,959,21,20972,0.021897810218978103,0.08300395256916997,query_1,['GO:0030154']
GO:BP,GO:0006518,peptide metabolic process,0.03413577794118884,True,"""The chemical reactions and pathways involving peptides, compounds of two or more amino acids where the alpha carboxyl group of one is bound to the alpha amino group of another."" [GOC:go_curators]",61,959,8,20972,0.008342022940563087,0.13114754098360656,query_1,['GO:0008152']
GO:BP,GO:0006957,"complement activation, alternative pathway",0.03413577794118884,True,"""Any process involved in the activation of any of the steps of the alternative pathway of the complement cascade which allows for the direct killing of microbes and the regulation of other immune processes."" [GOC:add, ISBN:0781735149]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,"['GO:0006956', 'GO:0045087']"
GO:BP,GO:0048012,hepatocyte growth factor receptor signaling pathway,0.03413577794118884,True,"""The series of molecular signals initiated by a ligand binding to a hepatocyte growth factor receptor, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb]",61,959,8,20972,0.008342022940563087,0.13114754098360656,query_1,['GO:0007169']
GO:BP,GO:0055089,fatty acid homeostasis,0.03413577794118884,True,"""Any process involved in the maintenance of an internal steady state of fatty acid within an organism or cell."" [GOC:BHF, GOC:rl]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,['GO:0055088']
GO:BP,GO:0016137,glycoside metabolic process,0.03413577794118884,True,"""The chemical reactions and pathways involving glycosides, compounds in which a glycosyl group is substituted into a hydroxyl, thiol or selenol group in another compound."" [ISBN:0198547684]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,['GO:1901135']
GO:BP,GO:0019079,viral genome replication,0.03413577794118884,True,"""Any process involved directly in viral genome replication, including viral nucleotide metabolism."" [ISBN:0781702534]",115,959,12,20972,0.01251303441084463,0.10434782608695652,query_1,"['GO:0016032', 'GO:0019058']"
GO:BP,GO:0055119,relaxation of cardiac muscle,0.03413577794118884,True,"""The process in which the extent of cardiac muscle contraction is reduced."" [GOC:ecd]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,['GO:0090075']
GO:BP,GO:0035672,oligopeptide transmembrane transport,0.03413577794118884,True,"""The process in which an oligopeptide is transported across a membrane. Oligopeptides are molecules that contain a small number (2 to 20) of amino-acid residues connected by peptide linkages."" [GOC:vw, ISBN:0198506732]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,"['GO:0006857', 'GO:0055085']"
GO:BP,GO:0043117,positive regulation of vascular permeability,0.03413577794118884,True,"""Any process that increases the extent to which blood vessels can be pervaded by fluid."" [GOC:jl]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,['GO:0043114']
GO:BP,GO:0042574,retinal metabolic process,0.03413577794118884,True,"""The chemical reactions and pathways involving retinal, a compound that plays an important role in the visual process in most vertebrates. In the retina, retinal combines with opsins to form visual pigments. Retinal is one of the forms of vitamin A."" [ISBN:0198506732]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,"['GO:0001523', 'GO:0006081', 'GO:0120254']"
GO:BP,GO:0044771,meiotic cell cycle phase transition,0.03413577794118884,True,"""The cell cycle process by which a cell commits to entering the next meiotic cell cycle phase."" [GOC:mtg_cell_cycle]",17,959,4,20972,0.004171011470281543,0.23529411764705882,query_1,"['GO:0044770', 'GO:1903046']"
GO:BP,GO:0072177,mesonephric duct development,0.03416213878462117,True,"""The process whose specific outcome is the progression of a mesonephric duct over time, from its initial formation to a mature structure. A mesonephric duct is a tube drains the mesonephros."" [GOC:mtg_kidney_jan10]",9,959,3,20972,0.0031282586027111575,0.3333333333333333,query_1,"['GO:0072164', 'GO:0072176']"
