source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0071205,protein localization to juxtaparanode region of axon,0.029409597513939185,True,"""Any process in which a protein is transported to, or maintained at, the juxtaparanode region of an axon."" [GOC:BHF, GOC:mah]",4,520,2,20972,0.0038461538461538464,0.5,query_1,['GO:0099612']
GO:BP,GO:1903792,negative regulation of monoatomic anion transport,0.029409597513939185,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of anion transport."" [GO_REF:0000058, GOC:TermGenie, PMID:11336802]",4,520,2,20972,0.0038461538461538464,0.5,query_1,"['GO:0006820', 'GO:0043271', 'GO:0044070']"
GO:BP,GO:1902202,regulation of hepatocyte growth factor receptor signaling pathway,0.029409597513939185,True,"""Any process that modulates the frequency, rate or extent of hepatocyte growth factor receptor signaling pathway."" [GOC:TermGenie, PMID:18819921]",4,520,2,20972,0.0038461538461538464,0.5,query_1,"['GO:0009966', 'GO:0048012']"
GO:BP,GO:0033239,negative regulation of amine metabolic process,0.029409597513939185,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving amines."" [GOC:mah]",4,520,2,20972,0.0038461538461538464,0.5,query_1,"['GO:0009308', 'GO:0009892', 'GO:0033238']"
GO:BP,GO:2001205,negative regulation of osteoclast development,0.029409597513939185,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of osteoclast development."" [GOC:obol]",4,520,2,20972,0.0038461538461538464,0.5,query_1,"['GO:0036035', 'GO:0045671', 'GO:2001204']"
GO:BP,GO:0030177,positive regulation of Wnt signaling pathway,0.029409597513939185,True,"""Any process that activates or increases the frequency, rate or extent of Wnt signal transduction."" [GOC:dph, GOC:go_curators, GOC:tb]",146,520,10,20972,0.019230769230769232,0.0684931506849315,query_1,"['GO:0009967', 'GO:0016055', 'GO:0030111']"
GO:BP,GO:0035886,vascular associated smooth muscle cell differentiation,0.02947680814120122,True,"""The process in which a relatively unspecialized cell acquires specialized features of a vascular smooth muscle cell."" [GOC:sl, PMID:16151017, PMID:18267954]",26,520,4,20972,0.007692307692307693,0.15384615384615385,query_1,"['GO:0001944', 'GO:0051145']"
GO:BP,GO:0032341,aldosterone metabolic process,0.02947680814120122,True,"""The chemical reactions and pathways involving aldosterone, a corticosteroid hormone that is produced by the zona glomerulosa of the adrenal cortex and regulates salt (sodium and potassium) and water balance."" [PMID:16527843]",13,520,3,20972,0.0057692307692307696,0.23076923076923078,query_1,"['GO:0006081', 'GO:0008207', 'GO:0008212', 'GO:0034308', 'GO:0042180', 'GO:0120254']"
GO:BP,GO:0061008,hepaticobiliary system development,0.02947680814120122,True,"""The progression of the hepaticobiliary system over time, from its formation to the mature structure. The hepaticobiliary system is responsible for metabolic and catabolic processing of small molecules absorbed from the blood or gut, hormones and serum proteins, detoxification, storage of glycogen, triglycerides, metals and lipid soluble vitamins and excretion of bile. Included are the synthesis of albumin, blood coagulation factors, complement, and specific binding proteins."" [GOC:dph]",123,520,9,20972,0.01730769230769231,0.07317073170731707,query_1,['GO:0048731']
GO:BP,GO:0048871,multicellular organismal-level homeostasis,0.02947680814120122,True,"""Any process involved in the maintenance of an internal steady state at the level of the multicellular organism."" [GOC:isa_complete]",839,520,34,20972,0.06538461538461539,0.04052443384982122,query_1,"['GO:0032501', 'GO:0042592']"
GO:BP,GO:0070723,response to cholesterol,0.02947680814120122,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cholesterol stimulus."" [GOC:BHF, GOC:vk]",26,520,4,20972,0.007692307692307693,0.15384615384615385,query_1,"['GO:0036314', 'GO:0097305']"
GO:BP,GO:0035313,"wound healing, spreading of epidermal cells",0.02947680814120122,True,"""The migration of an epidermal cell along or through a wound gap that contributes to the reestablishment of a continuous epidermis."" [GOC:bf, PMID:15269788]",26,520,4,20972,0.007692307692307693,0.15384615384615385,query_1,['GO:0044319']
GO:BP,GO:0072009,nephron epithelium development,0.02947680814120122,True,"""The process whose specific outcome is the progression of the nephron epithelium over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure. The nephron epithelium is a tissue that covers the surface of a nephron."" [GOC:mtg_kidney_jan10]",123,520,9,20972,0.01730769230769231,0.07317073170731707,query_1,"['GO:0072006', 'GO:0072073']"
GO:BP,GO:0022409,positive regulation of cell-cell adhesion,0.02947680814120122,True,"""Any process that activates or increases the rate or extent of cell adhesion to another cell."" [GOC:isa_complete]",328,520,17,20972,0.032692307692307694,0.051829268292682924,query_1,"['GO:0022407', 'GO:0045785', 'GO:0098609']"
GO:BP,GO:0106049,regulation of cellular response to osmotic stress,0.02947680814120122,True,"""Any process that modulates the frequency, rate or extent of the cellular response to osmotic stress."" [PMID:10398679]",13,520,3,20972,0.0057692307692307696,0.23076923076923078,query_1,"['GO:0047484', 'GO:0071470', 'GO:0080135']"
GO:BP,GO:0048745,smooth muscle tissue development,0.02947680814120122,True,"""The process whose specific outcome is the progression of smooth muscle over time, from its formation to the mature structure."" [GOC:dph, GOC:jid, GOC:lm]",26,520,4,20972,0.007692307692307693,0.15384615384615385,query_1,['GO:0060537']
GO:BP,GO:0010812,negative regulation of cell-substrate adhesion,0.029511928665857178,True,"""Any process that decreases the frequency, rate or extent of cell-substrate adhesion. Cell-substrate adhesion is the attachment of a cell to the underlying substrate via adhesion molecules."" [GOC:dph, GOC:pf, GOC:tb]",60,520,6,20972,0.011538461538461539,0.1,query_1,"['GO:0007162', 'GO:0010810', 'GO:0031589']"
GO:BP,GO:1903317,regulation of protein maturation,0.029511928665857178,True,"""Any process that modulates the frequency, rate or extent of protein maturation."" [GO_REF:0000058, GOC:TermGenie, GOC:vw]",60,520,6,20972,0.011538461538461539,0.1,query_1,"['GO:0010468', 'GO:0051246', 'GO:0051604']"
GO:BP,GO:0007566,embryo implantation,0.029511928665857178,True,"""Attachment of the blastocyst to the uterine lining."" [GOC:isa_complete, PMID:10882512]",60,520,6,20972,0.011538461538461539,0.1,query_1,"['GO:0007275', 'GO:0007565', 'GO:0022414']"
GO:BP,GO:0071773,cellular response to BMP stimulus,0.029726068582860473,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",171,520,11,20972,0.021153846153846155,0.06432748538011696,query_1,"['GO:0071363', 'GO:0071772']"
GO:BP,GO:0071772,response to BMP,0.029726068582860473,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a bone morphogenetic protein (BMP) stimulus."" [GOC:mah, GOC:yaf]",171,520,11,20972,0.021153846153846155,0.06432748538011696,query_1,['GO:0070848']
GO:BP,GO:0001837,epithelial to mesenchymal transition,0.029726068582860473,True,"""A transition where an epithelial cell loses apical/basolateral polarity, severs intercellular adhesive junctions, degrades basement membrane components and becomes a migratory mesenchymal cell."" [GOC:dph, PMID:14701881]",171,520,11,20972,0.021153846153846155,0.06432748538011696,query_1,['GO:0048762']
GO:BP,GO:0050714,positive regulation of protein secretion,0.029924497271921948,True,"""Any process that activates or increases the frequency, rate or extent of the controlled release of a protein from a cell."" [GOC:ai]",147,520,10,20972,0.019230769230769232,0.06802721088435375,query_1,"['GO:0009306', 'GO:0050708', 'GO:0051222', 'GO:1903532']"
GO:BP,GO:0007599,hemostasis,0.030102848881701637,True,"""The stopping of bleeding (loss of body fluid) or the arrest of the circulation to an organ or part."" [ISBN:0198506732]",248,520,14,20972,0.026923076923076925,0.056451612903225805,query_1,['GO:0050878']
GO:BP,GO:0051259,protein complex oligomerization,0.03039801105911668,True,"""The process of creating protein oligomers, compounds composed of a small number, usually between three and ten, of component monomers; protein oligomers may be composed of different or identical monomers. Oligomers may be formed by the polymerization of a number of monomers or the depolymerization of a large protein polymer."" [GOC:ai, PMID:18293929]",275,520,15,20972,0.028846153846153848,0.05454545454545454,query_1,['GO:0065003']
REAC,REAC:R-HSA-194138,Signaling by VEGF,0.030550653930862894,True,Signaling by VEGF,104,322,10,11056,0.031055900621118012,0.09615384615384616,query_1,['REAC:R-HSA-9006934']
GO:BP,GO:0022411,cellular component disassembly,0.030583961787683744,True,"""A cellular process that results in the breakdown of a cellular component."" [GOC:isa_complete]",444,520,21,20972,0.04038461538461539,0.0472972972972973,query_1,['GO:0016043']
GO:BP,GO:0006939,smooth muscle contraction,0.03097646290550183,True,"""A process in which force is generated within smooth muscle tissue, resulting in a change in muscle geometry. Force generation involves a chemo-mechanical energy conversion step that is carried out by the actin/myosin complex activity, which generates force through ATP hydrolysis. Smooth muscle differs from striated muscle in the much higher actin/myosin ratio, the absence of conspicuous sarcomeres and the ability to contract to a much smaller fraction of its resting length."" [GOC:ef, GOC:jl, GOC:mtg_muscle, ISBN:0198506732]",102,520,8,20972,0.015384615384615385,0.0784313725490196,query_1,['GO:0006936']
GO:BP,GO:0032963,collagen metabolic process,0.03097646290550183,True,"""The chemical reactions and pathways involving collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",102,520,8,20972,0.015384615384615385,0.0784313725490196,query_1,['GO:0008152']
GO:BP,GO:0030072,peptide hormone secretion,0.03097646290550183,True,"""The regulated release of a peptide hormone from a cell."" [GOC:mah]",249,520,14,20972,0.026923076923076925,0.05622489959839357,query_1,"['GO:0002790', 'GO:0046879', 'GO:0071705']"
REAC,REAC:R-HSA-421270,Cell-cell junction organization,0.03142266719316386,True,Cell-cell junction organization,87,322,9,11056,0.027950310559006212,0.10344827586206896,query_1,['REAC:R-HSA-446728']
GO:BP,GO:0045744,negative regulation of G protein-coupled receptor signaling pathway,0.03152405771364015,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of G protein-coupled receptor signaling pathway."" [GOC:go_curators]",61,520,6,20972,0.011538461538461539,0.09836065573770492,query_1,"['GO:0007186', 'GO:0008277', 'GO:0009968']"
GO:BP,GO:1900024,regulation of substrate adhesion-dependent cell spreading,0.03152405771364015,True,"""Any process that modulates the frequency, rate or extent of substrate adhesion-dependent cell spreading."" [GOC:TermGenie, GOC:yaf]",61,520,6,20972,0.011538461538461539,0.09836065573770492,query_1,"['GO:0010810', 'GO:0034446']"
GO:BP,GO:0071356,cellular response to tumor necrosis factor,0.03192618451883155,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a tumor necrosis factor stimulus."" [GOC:mah]",198,520,12,20972,0.023076923076923078,0.06060606060606061,query_1,"['GO:0034612', 'GO:0071345']"
GO:BP,GO:0030279,negative regulation of ossification,0.032296272360938155,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of ossification, the formation of bone or of a bony substance or the conversion of fibrous tissue or of cartilage into bone or a bony substance."" [GOC:go_curators]",43,520,5,20972,0.009615384615384616,0.11627906976744186,query_1,"['GO:0001503', 'GO:0030278', 'GO:0051241']"
GO:BP,GO:1900026,positive regulation of substrate adhesion-dependent cell spreading,0.032296272360938155,True,"""Any process that activates or increases the frequency, rate or extent of substrate adhesion-dependent cell spreading."" [GOC:TermGenie, GOC:yaf]",43,520,5,20972,0.009615384615384616,0.11627906976744186,query_1,"['GO:0010811', 'GO:0034446', 'GO:1900024']"
GO:BP,GO:0050865,regulation of cell activation,0.03255429230122774,True,"""Any process that modulates the frequency, rate or extent of cell activation, the change in the morphology or behavior of a cell resulting from exposure to an activating factor such as a cellular or soluble ligand."" [GOC:ai]",627,520,27,20972,0.051923076923076926,0.0430622009569378,query_1,"['GO:0001775', 'GO:0050794', 'GO:0051239']"
GO:BP,GO:0008637,apoptotic mitochondrial changes,0.03255429230122774,True,"""The morphological and physiological alterations undergone by mitochondria during apoptosis."" [GOC:mah, GOC:mtg_apoptosis]",103,520,8,20972,0.015384615384615385,0.07766990291262135,query_1,"['GO:0006915', 'GO:0007005']"
GO:BP,GO:0048562,embryonic organ morphogenesis,0.032709680663499476,True,"""Morphogenesis, during the embryonic phase, of a tissue or tissues that work together to perform a specific function or functions. Morphogenesis is the process in which anatomical structures are generated and organized. Organs are commonly observed as visibly distinct structures, but may also exist as loosely associated clusters of cells that work together to perform a specific function or functions."" [GOC:jid]",305,520,16,20972,0.03076923076923077,0.05245901639344262,query_1,"['GO:0009887', 'GO:0048568', 'GO:0048598']"
GO:BP,GO:0002092,positive regulation of receptor internalization,0.032767582179372055,True,"""Any process that activates or increases the frequency, rate or extent of receptor internalization."" [GOC:hjd]",27,520,4,20972,0.007692307692307693,0.14814814814814814,query_1,"['GO:0002090', 'GO:0031623', 'GO:0048260']"
GO:BP,GO:0060343,trabecula formation,0.032767582179372055,True,"""The process of creating a trabecula in an organ. A trabecula is a small, often microscopic, tissue element in the form of a small beam, strut or rod, which generally has a mechanical function. Trabecula are usually but not necessarily, composed of dense collagenous tissue."" [GOC:dph]",27,520,4,20972,0.007692307692307693,0.14814814814814814,query_1,"['GO:0009887', 'GO:0048646', 'GO:0061383']"
GO:BP,GO:0033688,regulation of osteoblast proliferation,0.032767582179372055,True,"""Any process that modulates the frequency, rate or extent of osteoblast proliferation."" [GOC:mah]",27,520,4,20972,0.007692307692307693,0.14814814814814814,query_1,"['GO:0033687', 'GO:0042127']"
GO:BP,GO:0090314,positive regulation of protein targeting to membrane,0.032767582179372055,True,"""Any process that increases the frequency, rate or extent of the process of directing proteins towards a membrane, usually using signals contained within the protein."" [GOC:tb]",27,520,4,20972,0.007692307692307693,0.14814814814814814,query_1,"['GO:0006612', 'GO:0048522', 'GO:0090313', 'GO:1904951']"
REAC,REAC:R-HSA-418990,Adherens junctions interactions,0.032904505247020585,True,Adherens junctions interactions,55,322,7,11056,0.021739130434782608,0.12727272727272726,query_1,['REAC:R-HSA-421270']
GO:BP,GO:0002521,leukocyte differentiation,0.03293966195628456,True,"""The process in which a relatively unspecialized hemopoietic precursor cell acquires the specialized features of a leukocyte. A leukocyte is an achromatic cell of the myeloid or lymphoid lineages capable of ameboid movement, found in blood or other tissue."" [CL:0000738, GOC:add, PMID:16551264]",628,520,27,20972,0.051923076923076926,0.042993630573248405,query_1,"['GO:0030097', 'GO:0030154']"
GO:BP,GO:0086003,cardiac muscle cell contraction,0.03314363069239198,True,"""The actin filament-based process in which cytoplasmic actin filaments slide past one another resulting in contraction of a cardiac muscle cell."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]",82,520,7,20972,0.013461538461538462,0.08536585365853659,query_1,"['GO:0060048', 'GO:0070252']"
GO:BP,GO:1905477,positive regulation of protein localization to membrane,0.03314363069239198,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to membrane."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:26911690]",82,520,7,20972,0.013461538461538462,0.08536585365853659,query_1,"['GO:0048522', 'GO:0072657', 'GO:1903829', 'GO:1905475']"
GO:BP,GO:0060284,regulation of cell development,0.03314363069239198,True,"""Any process that modulates the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:dph, GOC:tb]",816,520,33,20972,0.06346153846153846,0.04044117647058824,query_1,"['GO:0045595', 'GO:0048468']"
GO:BP,GO:0007163,establishment or maintenance of cell polarity,0.034119685633268455,True,"""Any cellular process that results in the specification, formation or maintenance of anisotropic intracellular organization or cell growth patterns."" [GOC:mah]",226,520,13,20972,0.025,0.05752212389380531,query_1,['GO:0009987']
GO:BP,GO:0034097,response to cytokine,0.03433122218263384,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a cytokine stimulus."" [GOC:sl]",979,520,38,20972,0.07307692307692308,0.03881511746680286,query_1,['GO:1901652']
GO:BP,GO:0003206,cardiac chamber morphogenesis,0.03442565711060626,True,"""The process in which a cardiac chamber is generated and organized. A cardiac chamber is an enclosed cavity within the heart."" [GOC:mtg_heart]",127,520,9,20972,0.01730769230769231,0.07086614173228346,query_1,"['GO:0003007', 'GO:0003205', 'GO:0009653']"
GO:BP,GO:0042327,positive regulation of phosphorylation,0.03442565711060626,True,"""Any process that activates or increases the frequency, rate or extent of addition of phosphate groups to a molecule."" [GOC:jl]",335,520,17,20972,0.032692307692307694,0.050746268656716415,query_1,"['GO:0016310', 'GO:0042325', 'GO:0045937']"
GO:BP,GO:0006000,fructose metabolic process,0.03450993776056079,True,"""The chemical reactions and pathways involving fructose, the ketohexose arabino-2-hexulose. Fructose exists in a open chain form or as a ring compound. D-fructose is the sweetest of the sugars and is found free in a large number of fruits and honey."" [ISBN:0198506732]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,['GO:0019318']
GO:BP,GO:0044406,adhesion of symbiont to host,0.03450993776056079,True,"""The attachment of a symbiont to its host via either adhesion molecules, general stickiness, or other mechanisms. The host is defined as the larger of the organisms involved in a symbiotic interaction."" [GOC:bf, GOC:cc, GOC:dos, GOC:jl]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,['GO:0051701']
GO:BP,GO:1905668,positive regulation of protein localization to endosome,0.03450993776056079,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to endosome."" [GO_REF:0000058, GOC:bc, GOC:PARL, GOC:TermGenie, PMID:22732145]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,"['GO:0036010', 'GO:1903829', 'GO:1905666']"
GO:BP,GO:0044070,regulation of monoatomic anion transport,0.03450993776056079,True,"""Any process that modulates the frequency, rate or extent of the directed movement of anions, atoms or small molecules with a net negative charge into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,"['GO:0006820', 'GO:0043269']"
GO:BP,GO:0032964,collagen biosynthetic process,0.03450993776056079,True,"""The chemical reactions and pathways resulting in the formation of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals. Collagen is highly enriched in glycine (some regions are 33% glycine) and proline, occurring predominantly as 3-hydroxyproline (about 20%)."" [GOC:mah, ISBN:0198506732]",44,520,5,20972,0.009615384615384616,0.11363636363636363,query_1,"['GO:0009058', 'GO:0032963']"
GO:BP,GO:0070365,hepatocyte differentiation,0.03450993776056079,True,"""The process in which a relatively unspecialized cell acquires the specialized features of a hepatocyte. A hepatocyte is specialized epithelial cell that is organized into interconnected plates called lobules, and is the main structural component of the liver."" [CL:0000182, PMID:7588884]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,"['GO:0001889', 'GO:0030855']"
GO:BP,GO:0034309,primary alcohol biosynthetic process,0.03450993776056079,True,"""The chemical reactions and pathways resulting in the formation of primary alcohols. A primary alcohol is any alcohol in which a hydroxy group, -OH, is attached to a saturated carbon atom which has either three hydrogen atoms attached to it or only one other carbon atom and two hydrogen atoms attached to it."" [GOC:mah]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,"['GO:0034308', 'GO:0046165']"
GO:BP,GO:0021587,cerebellum morphogenesis,0.03450993776056079,True,"""The process in which the anatomical structure of the cerebellum is generated and organized. The cerebellum is the portion of the brain in the back of the head between the cerebrum and the pons. The cerebellum controls balance for walking and standing, modulates the force and range of movement and is involved in the learning of motor skills."" [GO_REF:0000021, GOC:cls, GOC:dgh, GOC:dph, GOC:jid, ISBN:0838580343]",44,520,5,20972,0.009615384615384616,0.11363636363636363,query_1,"['GO:0009653', 'GO:0021549', 'GO:0021575']"
GO:BP,GO:0002687,positive regulation of leukocyte migration,0.03450993776056079,True,"""Any process that activates or increases the frequency, rate, or extent of leukocyte migration."" [GOC:add]",151,520,10,20972,0.019230769230769232,0.06622516556291391,query_1,"['GO:0002684', 'GO:0002685', 'GO:0030335', 'GO:0050900']"
GO:BP,GO:0008212,mineralocorticoid metabolic process,0.03450993776056079,True,"""The chemical reactions and pathways involving mineralocorticoids, hormonal C21 corticosteroids synthesized from cholesterol. Mineralocorticoids act primarily on water and electrolyte balance."" [ISBN:0198506732]",14,520,3,20972,0.0057692307692307696,0.21428571428571427,query_1,"['GO:0008202', 'GO:0042445']"
REAC,REAC:R-HSA-8957275,Post-translational protein phosphorylation,0.03452179458420556,True,Post-translational protein phosphorylation,107,322,10,11056,0.031055900621118012,0.09345794392523364,query_1,['REAC:R-HSA-597592']
GO:BP,GO:0055006,cardiac cell development,0.03463683152497323,True,"""The process whose specific outcome is the progression of a cardiac cell over time, from its formation to the mature state. A cardiac cell is a cell that will form part of the cardiac organ of an individual."" [GOC:devbiol]",83,520,7,20972,0.013461538461538462,0.08433734939759036,query_1,"['GO:0035051', 'GO:0048468']"
GO:BP,GO:0009306,protein secretion,0.03463683152497323,True,"""The controlled release of proteins from a cell."" [GOC:ai]",364,520,18,20972,0.03461538461538462,0.04945054945054945,query_1,"['GO:0015031', 'GO:0032940', 'GO:0035592', 'GO:0071692']"
GO:BP,GO:0086001,cardiac muscle cell action potential,0.03463683152497323,True,"""An action potential that occurs in a cardiac muscle cell."" [GOC:BHF, GOC:mtg_cardiac_conduct_nov11]",83,520,7,20972,0.013461538461538462,0.08433734939759036,query_1,['GO:0001508']
GO:BP,GO:0042058,regulation of epidermal growth factor receptor signaling pathway,0.035383327375747294,True,"""Any process that modulates the frequency, rate or extent of epidermal growth factor receptor signaling pathway activity."" [GOC:go_curators]",63,520,6,20972,0.011538461538461539,0.09523809523809523,query_1,"['GO:0007173', 'GO:1901184']"
GO:BP,GO:1903078,positive regulation of protein localization to plasma membrane,0.035383327375747294,True,"""Any process that activates or increases the frequency, rate or extent of protein localization to plasma membrane."" [GO_REF:0000058, GOC:BHF, GOC:rl, GOC:TermGenie, PMID:11602640]",63,520,6,20972,0.011538461538461539,0.09523809523809523,query_1,"['GO:0072659', 'GO:1903076', 'GO:1904377', 'GO:1905477']"
GO:BP,GO:0072073,kidney epithelium development,0.03573258291981478,True,"""The process whose specific outcome is the progression of an epithelium in the kidney over time, from its formation to the mature structure. An epithelium is a tissue that covers the internal or external surfaces of an anatomical structure."" [GOC:mtg_kidney_jan10]",152,520,10,20972,0.019230769230769232,0.06578947368421052,query_1,"['GO:0001822', 'GO:0060429']"
GO:BP,GO:0034284,response to monosaccharide,0.03573258291981478,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a monosaccharide stimulus."" [GOC:mah]",202,520,12,20972,0.023076923076923078,0.0594059405940594,query_1,['GO:0009743']
GO:BP,GO:0070168,negative regulation of biomineral tissue development,0.03591011724479038,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of biomineral tissue development, the formation of hard tissues that consist mainly of inorganic compounds."" [GOC:mah]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0031214', 'GO:0051093', 'GO:0070167']"
GO:BP,GO:0010466,negative regulation of peptidase activity,0.03591011724479038,True,"""Any process that stops or reduces the rate of peptidase activity, the hydrolysis of peptide bonds within proteins."" [GOC:dph, GOC:tb]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0045861', 'GO:0051346', 'GO:0052547']"
GO:BP,GO:0055023,positive regulation of cardiac muscle tissue growth,0.03591011724479038,True,"""Any process that activates, maintains or increases the frequency, rate or extent of cardiac muscle growth."" [GOC:vk]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0055017', 'GO:0055021', 'GO:0060421']"
GO:BP,GO:0006921,cellular component disassembly involved in execution phase of apoptosis,0.03591011724479038,True,"""The breakdown of structures such as organelles, proteins, or other macromolecular structures during apoptosis."" [GOC:dph, GOC:mah, GOC:mtg_apoptosis, GOC:tb]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0022411', 'GO:0097194']"
GO:BP,GO:0010614,negative regulation of cardiac muscle hypertrophy,0.03591011724479038,True,"""Any process that decreases the rate, frequency or extent of the enlargement or overgrowth of all or part of the heart due to an increase in size (not length) of individual cardiac muscle fibers, without cell division."" [GOC:BHF, GOC:dph, GOC:tb]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0003300', 'GO:0010611', 'GO:0014741']"
GO:BP,GO:0060384,innervation,0.03591011724479038,True,"""The process in which a nerve invades a tissue and makes functional synaptic connection within the tissue."" [GOC:dph, GOC:sart]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,"['GO:0021675', 'GO:0032501']"
GO:BP,GO:0036010,protein localization to endosome,0.03591011724479038,True,"""A process in which a protein is transported to, or maintained in, a location within an endosome."" [GOC:yaf]",28,520,4,20972,0.007692307692307693,0.14285714285714285,query_1,['GO:0033365']
REAC,REAC:R-HSA-5173105,O-linked glycosylation,0.035961417553081715,True,O-linked glycosylation,108,322,10,11056,0.031055900621118012,0.09259259259259259,query_1,['REAC:R-HSA-597592']
GO:BP,GO:0071692,protein localization to extracellular region,0.035994269823654945,True,"""Any process in which a protein is transported from one specific location in the extracellular region to another, or maintained in a specific extracellular location."" [GOC:mah]",366,520,18,20972,0.03461538461538462,0.04918032786885246,query_1,['GO:0033036']
GO:BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.03672373064493324,True,"""Any process that increases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]",106,520,8,20972,0.015384615384615385,0.07547169811320754,query_1,"['GO:0007178', 'GO:0009967', 'GO:0090092']"
GO:BP,GO:0046660,female sex differentiation,0.03672373064493324,True,"""The establishment of the sex of a female organism by physical differentiation."" [GOC:bf]",129,520,9,20972,0.01730769230769231,0.06976744186046512,query_1,"['GO:0007275', 'GO:0007548']"
GO:BP,GO:0014902,myotube differentiation,0.03672373064493324,True,"""The process in which a relatively unspecialized cell acquires specialized features of a myotube cell. Myotube differentiation starts with myoblast fusion and the appearance of specific cell markers (this is the cell development step). Then individual myotubes can fuse to form bigger myotubes and start to contract. Myotubes are multinucleated cells that are formed when proliferating myoblasts exit the cell cycle, differentiate and fuse."" [GOC:mtg_muscle]",129,520,9,20972,0.01730769230769231,0.06976744186046512,query_1,['GO:0051146']
GO:BP,GO:0035592,establishment of protein localization to extracellular region,0.036814960140316426,True,"""The directed movement of a protein to a specific location within the extracellular region."" [GOC:bf, GOC:BHF]",367,520,18,20972,0.03461538461538462,0.04904632152588556,query_1,['GO:0045184']
GO:BP,GO:0002790,peptide secretion,0.03691257761339929,True,"""The controlled release of a peptide from a cell or a tissue."" [GOC:add]",256,520,14,20972,0.026923076923076925,0.0546875,query_1,"['GO:0015833', 'GO:0046903']"
GO:BP,GO:0048483,autonomic nervous system development,0.03700476834516182,True,"""The process whose specific outcome is the progression of the autonomic nervous system over time, from its formation to the mature structure. The autonomic nervous system is composed of neurons that are not under conscious control, and is comprised of two antagonistic components, the sympathetic and parasympathetic nervous systems. The autonomic nervous system regulates key functions including the activity of the cardiac (heart) muscle, smooth muscles (e.g. of the gut), and glands."" [FMA:9905, GOC:jid, GOC:sr]",45,520,5,20972,0.009615384615384616,0.1111111111111111,query_1,"['GO:0007399', 'GO:0048731']"
GO:BP,GO:0010557,positive regulation of macromolecule biosynthetic process,0.03703676385975722,True,"""Any process that increases the rate, frequency or extent of the chemical reactions and pathways resulting in the formation of a macromolecule, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",2538,520,83,20972,0.1596153846153846,0.032702915681639085,query_1,"['GO:0009059', 'GO:0009891', 'GO:0010556', 'GO:0010604']"
